latitude,longitude
54083860842,200329127@N07,Getting older,5574991,16,40.008091,-105.276620
54084928125,57331821@N03,20241019-1DX30224,11788731,16,39.958055,-105.048070
54084713433,57331821@N03,20241018-1DX_6905,5423294,16,39.753177,-105.226712
54084801369,57331821@N03,20241018-1DX30198,5423294,16,39.753277,-105.226781
54082833642,106882396@N06,Longmont,5438234,16,39.858580,-105.061225
54083830353,106882396@N06,Longmont,5427771,16,39.996772,-105.090295
54083584256,106882396@N06,Longmont,5576432,16,40.147552,-105.128259
54083914959,106882396@N06,Longmont,5579558,16,40.163686,-105.159456
54083914819,106882396@N06,Longmont,5578466,16,40.151550,-105.037942
54082701642,106882396@N06,Longmont,5578466,16,40.151458,-105.037378
54082701312,106882396@N06,Longmont,7173694,16,40.189277,-105.072120
54083581206,106882396@N06,Longmont,5579558,16,40.164333,-105.160417
54082219377,106882396@N06,CO State Parks,5420964,16,39.929908,-105.290445
54083097761,106882396@N06,CO State Parks,5420964,16,39.929680,-105.286392
54083097356,106882396@N06,CO State Parks,5420964,16,39.930113,-105.280731
54083345138,106882396@N06,CO State Parks,5420964,16,39.927608,-105.291573
54082980376,45895316@N00,DSC_4544,5416606,16,39.799510,-105.512630
54080714161,200329127@N07,Fall,5574991,16,40.010927,-105.252853
54080760488,190322568@N06,Rocky Mountaineer Creek Run,5434451,16,39.914772,-105.537350
54078639510,181889058@N05,Desert Fade,5434667,16,39.928888,-105.421028
54076943519,57331821@N03,20241018-1DX30138,11788731,16,39.958416,-105.047703
54076943524,57331821@N03,20241018-1DX30143,11788731,16,39.958313,-105.047687
54075743557,57331821@N03,20241018-1DX30140,11788731,16,39.958313,-105.047687
54077075265,57331821@N03,20241018-1DX30186CU,11788731,16,39.958066,-105.047534
54075743537,57331821@N03,20241018-1DX30159,11788731,16,39.958369,-105.047723
54077075260,57331821@N03,20241018-1DX30055,11788731,16,39.958127,-105.048139
54076875773,57331821@N03,20241018-1DX30118,11788731,16,39.958163,-105.048114
54075743492,57331821@N03,20241018-1DX30079,11788731,16,39.958125,-105.048084
54076378886,200638224@N07,Bindi @ School of Mines,5423294,16,39.751366,-105.223045
54070702192,201276486@N03,Orange House,5582631,16,40.052258,-105.074539
54071853659,84311136@N00,Ruthenium,7150684,16,39.794272,-105.153350
54069285003,11521477@N02,DSC00340,5574991,15,40.008206,-105.269343
54069027476,11521477@N02,DSC00387,5574991,15,40.004886,-105.262520
54069280508,11521477@N02,DSC00421,5574991,15,40.004673,-105.265996
54069481685,11521477@N02,DSC00451,5574991,15,40.009653,-105.271661
54069276988,11521477@N02,DSC00484,5574991,15,40.005823,-105.271360
54069020726,11521477@N02,DSC00507,5574991,15,40.017689,-105.281424
54068135862,11521477@N02,DSC00440,5574991,15,40.008650,-105.272047
54063833617,96225726@N08,Denver Beer Co.,5412199,16,39.801555,-105.081178
54065158625,96225726@N08,IMG_3862,7150586,16,39.876575,-105.116006
54062970955,57331821@N03,20241012-1DX_6789,5423294,16,39.753161,-105.226625
54062836764,57331821@N03,20241012-1DX_6791,5423294,16,39.753161,-105.226625
54062514756,57331821@N03,20241012-1DX_6626,5423294,16,39.752994,-105.228073
54062514736,57331821@N03,20241012-1DX_6795,5423294,16,39.753161,-105.226625
54060556502,57331821@N03,20241011-1DX_6528,7130614,16,39.816988,-105.218381
54060556272,57331821@N03,20241011-1DX_6425,7130614,16,39.815938,-105.218525
54061081205,57331821@N03,20241008-1DX_6210,7130614,16,39.815088,-105.217067
54059751682,57331821@N03,20241008-1DX_5969,7130614,16,39.816138,-105.217103
54060875988,57331821@N03,20241008-1DX_6006,7130614,16,39.816091,-105.217076
54061081130,57331821@N03,20241008-1DX_6065,7130614,16,39.816086,-105.217053
54059751637,57331821@N03,20241008-1DX_6231,7130614,16,39.815113,-105.216970
54061081120,57331821@N03,20241008-1DX_6127,7130614,16,39.815197,-105.217106
54060957009,57331821@N03,20241008-1DX_6082,7130614,16,39.816105,-105.217145
54055424116,57331821@N03,20241006-1DX_5190CU,5423294,16,39.749386,-105.224545
54055671488,57331821@N03,20241006-1DX_5211CU,5423294,16,39.749380,-105.224384
54055671368,57331821@N03,20241006-1DX_5133CU,5423294,16,39.749236,-105.224567
54051769577,57331821@N03,20241007-1DX_5778,5443197,16,39.883066,-105.099748
54052965799,57331821@N03,20241007-1DX_5874,5443197,16,39.883013,-105.099581
54050777996,39735679@N00,,7130614,16,39.812838,-105.265870
54049882857,39735679@N00,,5423294,16,39.756022,-105.221909
54050977953,39735679@N00,,5423294,16,39.753261,-105.235200
54050971523,39735679@N00,,5423294,16,39.754336,-105.233659
54051044559,39735679@N00,,5423294,16,39.745383,-105.238992
54051013474,39735679@N00,,5423294,16,39.744438,-105.239114
54050936533,39735679@N00,,7150723,16,39.733580,-105.238573
54049241622,57331821@N03,20241006-1DX_5538,5423294,16,39.752483,-105.228978
54050356583,57331821@N03,20241006-1DX_5572,5423294,16,39.752297,-105.228920
54050356498,57331821@N03,20241006-1DX_5609,5423294,16,39.752294,-105.228892
54049241362,57331821@N03,20241006-1DX_5377,5423294,16,39.752047,-105.229784
54050433399,57331821@N03,20241006-1DX_5365,5423294,16,39.752083,-105.229817
54050356283,57331821@N03,20241006-1DX_5413 GoalA,5423294,16,39.752063,-105.229906
54050104126,57331821@N03,20241006-1DX_5408,5423294,16,39.752063,-105.229906
54050433174,57331821@N03,20241006-1DX_5490,5423294,16,39.752305,-105.228928
54050550185,57331821@N03,20241006-1DX_5516,5423294,16,39.752394,-105.229014
54048451256,57331821@N03,20241006-1DX_5295,5423294,16,39.749363,-105.224498
54047591922,57331821@N03,20241006-1DX_5264,5423294,16,39.749266,-105.224409
54048451071,57331821@N03,20241006-1DX_5135,5423294,16,39.749236,-105.224567
54045864797,20927506@N07,DSC_0261,7130617,15,39.820567,-105.066311
54046980678,20927506@N07,DSC_0335,7130617,15,39.820600,-105.066289
54044947501,84311136@N00,IMG_6164,7150684,16,39.794347,-105.153381
54037979540,20927506@N07,DSC_0133,5574263,16,40.152448,-105.297743
54034100104,11674666@N00,9/12 Chaco's ball,5582631,16,40.046294,-105.075973
54032943274,84311136@N00,,7150684,16,39.794250,-105.153350
54030450906,57331821@N03,1DX_0506-Edit,5423294,16,39.752719,-105.228028
54030450881,57331821@N03,1DX_0491-Edit,5423294,16,39.752655,-105.228056
54030697233,57331821@N03,20240928-1DX_4252,5423294,16,39.753330,-105.226287
54025311947,84311136@N00,,7150684,16,39.794422,-105.153298
54023446782,22044177@N08,240921-Beast-127-_R5_3882,5576432,16,40.155638,-105.129075
54024573693,22044177@N08,240921-Beast-80-_R5_3523,5576432,16,40.155638,-105.129075
54024572693,22044177@N08,240921-Beast-58-_R5_3394,5576432,16,40.155638,-105.129075
54024672504,22044177@N08,240921-Beast-57-_R5_3368,5576432,16,40.155638,-105.129075
54024671819,22044177@N08,240921-Beast-36-_R5_3236,5576432,16,40.155638,-105.129075
54024782215,22044177@N08,240921-Beast-134-_R5_3953,5576432,16,40.155638,-105.129075
54023433937,22044177@N08,240921-Beast-4-_R5_1959,5576432,16,40.155638,-105.129075
54024653624,22044177@N08,240921-Beast-122-_R5_1666,5576432,16,40.155638,-105.129075
54023423852,22044177@N08,240921-Beast-112-_R5_1616,5576432,16,40.155638,-105.129075
54023423772,22044177@N08,240921-Beast-113-XR6_0004,5576432,16,40.155638,-105.129075
54024553383,22044177@N08,240921-Beast-102-_R5_1540,5576432,16,40.155638,-105.129075
54023423482,22044177@N08,240921-Beast-103-_R5_1552,5576432,16,40.155638,-105.129075
54024317346,22044177@N08,240921-Beast-96-_R5_1515,5576432,16,40.155638,-105.129075
54023423152,22044177@N08,240921-Beast-93-_R5_1495,5576432,16,40.155638,-105.129075
54024764385,22044177@N08,240921-Beast-80-_R5_1392,5576432,16,40.155638,-105.129075
54023422297,22044177@N08,240921-Beast-74-_R5_1351,5576432,16,40.155638,-105.129075
54024316331,22044177@N08,240921-Beast-72-_R5_1347,5576432,16,40.155638,-105.129075
54023422107,22044177@N08,240921-Beast-69-_R5_1319,5576432,16,40.155638,-105.129075
54024551503,22044177@N08,240921-Beast-52-_R5_1235,5576432,16,40.155638,-105.129075
54024551488,22044177@N08,240921-Beast-50-_R5_1222,5576432,16,40.155638,-105.129075
54023420537,22044177@N08,240921-Beast-36-_R5_1096,5576432,16,40.155638,-105.129075
54023419977,22044177@N08,240921-Beast-28-_R5_1062,5576432,16,40.155638,-105.129075
54024761585,22044177@N08,240921-Beast-24-_R5_1051,5576432,16,40.155638,-105.129075
54024549268,22044177@N08,240921-Beast-16-_R5_1030,5576432,16,40.155638,-105.129075
54024761060,22044177@N08,240921-Beast-10-_R5_1005,5576432,16,40.155638,-105.129075
54024760285,22044177@N08,240921-Beast-141-_R5_1802,5576432,16,40.155638,-105.129075
54024311951,22044177@N08,240921-Beast-15-_R5_1027,5576432,16,40.155638,-105.129075
54024759835,22044177@N08,240921-Beast-149-_R5_1890,5576432,16,40.155638,-105.129075
54024311761,22044177@N08,240921-Beast-150-_R5_1899,5576432,16,40.155638,-105.129075
54024311706,22044177@N08,240921-Beast-152-_R5_1918,5576432,16,40.155638,-105.129075
54024755775,22044177@N08,240921-Beast-136-_R5_0687,5576432,16,40.155638,-105.129075
54024543083,22044177@N08,240921-Beast-126-_R5_0623,5576432,16,40.155638,-105.129075
54023412242,22044177@N08,240921-Beast-98-_R5_0490,5576432,16,40.155638,-105.129075
54024753735,22044177@N08,240921-Beast-76-_R5_0406,5576432,16,40.155638,-105.129075
54024541263,22044177@N08,240921-Beast-75-_R5_0398,5576432,16,40.155638,-105.129075
54024539763,22044177@N08,240921-Beast-19-_R5_0059,5576432,16,40.155638,-105.129075
54024539328,22044177@N08,240921-Beast-6-_R5_0008,5576432,16,40.155638,-105.129075
54023409637,22044177@N08,240921-Beast-4-_R5_0006,5576432,16,40.155638,-105.129075
54024639124,22044177@N08,240921-Beast-3-_R5_0003,5576432,16,40.155638,-105.129075
54024638929,22044177@N08,240921-Beast-154-_R5_0783,5576432,16,40.155638,-105.129075
54023409102,22044177@N08,240921-Beast-158-_R5_0807,5576432,16,40.155638,-105.129075
54023407962,22044177@N08,240921-Beast-85-_R5_0433,5576432,16,40.155638,-105.129075
54017991762,57331821@N03,20240923-1DX_3747,8479321,16,39.849861,-105.089675
54019330095,57331821@N03,20240923-1DX_3756,8479321,16,39.849950,-105.089589
54019118868,57331821@N03,20240923-1DX_3808,8479321,16,39.849955,-105.089689
54019329965,57331821@N03,20240923-1DX_3813,8479321,16,39.849888,-105.089670
54018892346,57331821@N03,20240923-1DX_3611,8479321,16,39.849911,-105.089598
54012424549,15913966@N03,Heart of Gold,5580773,16,40.140372,-105.484864
54011645146,201500804@N06,IMG_4871,5574991,16,40.012397,-105.275545
54007330390,130344250@N07,Waiting in the Hole,5436795,16,39.861180,-105.259973
54006872485,201113215@N04,,5441492,16,39.868033,-104.988473
54006715749,20927506@N07,DSCN2350,5423294,15,39.750506,-105.248830
54006687924,201439116@N05,,5427771,16,39.989586,-105.091514
54003138256,200896493@N07,,11788986,16,39.880547,-105.074464
54002470218,39836272@N07,Passing through Pactolus,5433774,16,39.912723,-105.476185
54000871375,201440809@N07,,5423294,16,39.765797,-105.208084
53998521004,57331821@N03,20240915-1DX_3179,5423294,16,39.752641,-105.228639
53998520754,57331821@N03,20240915-1DX_2949,5423294,16,39.751800,-105.229887
53997302487,57331821@N03,20240915-1DX_3022,5423294,16,39.751766,-105.229798
53993642760,39836272@N07,Threading the Flatirons,5434810,16,39.909291,-105.283387
53991132232,66944894@N06,drag racing,7175015,16,40.009942,-105.052747
53992298589,20927506@N07,DSCN1729,5416138,15,39.996733,-105.533745
53989505507,201431380@N06,IMG_6831,5574991,16,40.009694,-105.266695
53990040571,57331821@N03,20240910-1DX_1863,11788318,16,39.742747,-105.211156
53990040446,57331821@N03,20240910-1DX_1748,11788318,16,39.742716,-105.210903
53990462755,57331821@N03,20240910-1DX_1776,11788318,16,39.742705,-105.211064
53986966152,60272899@N00,Freight Train Graffiti,5423294,16,39.763841,-105.207984
53987801333,20927506@N07,DSCN1761,5416138,16,39.983943,-105.523606
53983998411,33569626@N08,18|365,5574991,16,40.017433,-105.269828
53978248322,57331821@N03,2024-09-07--1DX_1261,7130614,16,39.804836,-105.221206
53979567535,57331821@N03,2024-09-07--1DX_1184,7130614,16,39.804836,-105.221206
53979567480,57331821@N03,2024-09-07--1DX_1151,7130614,16,39.804836,-105.221206
53979138231,57331821@N03,2024-09-07--1DX_1118,7130614,16,39.804836,-105.221206
53979138176,57331821@N03,2024-09-07--1DX_1076,7130614,16,39.804836,-105.221206
53979451299,57331821@N03,2024-09-07--1DX_1635,7130614,16,39.804836,-105.221206
53979138156,57331821@N03,2024-09-07--1DX_1692,7130614,16,39.804836,-105.221206
53979451169,57331821@N03,2024-09-07--1DX_1642,7130614,16,39.804836,-105.221206
53978935705,42034882@N00,All Egrets Great and Small,5583071,16,40.040002,-105.189853
53978396933,64706869@N00,Shelby museum,7261393,16,40.065808,-105.202239
53978394418,64706869@N00,Shelby museum,7261393,16,40.066027,-105.202339
53978154571,64706869@N00,Shelby museum,7261393,16,40.066024,-105.202370
53978464824,64706869@N00,Shelby museum,7261393,16,40.065886,-105.202448
53977264132,64706869@N00,Shelby museum,7261393,16,40.065911,-105.202531
53975570283,54515111@N00,Balloon over Denver,7150639,16,39.800016,-105.123714
53972184334,201267507@N02,,7150684,16,39.809400,-105.173492
53972299115,201267507@N02,,7150684,16,39.809291,-105.173339
53970974647,201267507@N02,,7150684,16,39.809363,-105.173456
53972184119,201267507@N02,,7150684,16,39.809302,-105.173400
53970974417,201267507@N02,,7150684,16,39.809363,-105.173456
53968071985,130344250@N07,Crossing at Coal Creek Canyon,5434810,16,39.878072,-105.284539
53967216599,201337786@N05,IMG_9087,5574257,16,40.194711,-105.527870
53967210904,201337786@N05,IMG_9055,5574257,16,40.194733,-105.526620
53960628677,11674666@N00,8/12 Moqui in the morning,5582631,16,40.046241,-105.075884
53953004419,22044177@N08,20240713-R62_1883,5576432,16,40.155638,-105.129075
53952929198,22044177@N08,20240713-R62_1910,5576432,16,40.155638,-105.129075
53953127830,22044177@N08,20240713-R62_1929,5576432,16,40.155638,-105.129075
53951779342,22044177@N08,20240713-R62_1962,5576432,16,40.155638,-105.129075
53953126980,22044177@N08,20240713-R62_1973,5576432,16,40.155638,-105.129075
53953126915,22044177@N08,20240713-R62_1984,5576432,16,40.155638,-105.129075
53952928088,22044177@N08,20240713-R62_2003,5576432,16,40.155638,-105.129075
53952927733,22044177@N08,20240713-R62_2042,5576432,16,40.155638,-105.129075
53951778357,22044177@N08,20240713-R62_2052,5576432,16,40.155638,-105.129075
53952927313,22044177@N08,20240713-R62_2068,5576432,16,40.155638,-105.129075
53953125970,22044177@N08,20240713-R62_2069,5576432,16,40.155638,-105.129075
53953001709,22044177@N08,20240713-R62_2102,5576432,16,40.155638,-105.129075
53952926743,22044177@N08,20240713-R62_2110,5576432,16,40.155638,-105.129075
53952926468,22044177@N08,20240713-R62_2142,5576432,16,40.155638,-105.129075
53952926428,22044177@N08,20240713-R62_2154,5576432,16,40.155638,-105.129075
53952670311,22044177@N08,20240713-R62_2184,5576432,16,40.155638,-105.129075
53952926243,22044177@N08,20240713-R62_2168,5576432,16,40.155638,-105.129075
53953000954,22044177@N08,20240713-R62_2196,5576432,16,40.155638,-105.129075
53952670201,22044177@N08,20240713-R62_2204,5576432,16,40.155638,-105.129075
53953000624,22044177@N08,20240713-R62_2244,5576432,16,40.155638,-105.129075
53951776537,22044177@N08,20240713-R62_2264,5576432,16,40.155638,-105.129075
53952669206,22044177@N08,20240713-R62_2320,5576432,16,40.155638,-105.129075
53952924808,22044177@N08,20240713-R62_2356,5576432,16,40.155638,-105.129075
53952999489,22044177@N08,20240713-R62_2361,5576432,16,40.155638,-105.129075
53952668761,22044177@N08,20240713-R62_2369,5576432,16,40.155638,-105.129075
53951775457,22044177@N08,20240713-R62_2416,5576432,16,40.155638,-105.129075
53952999109,22044177@N08,20240713-R62_2436,5576432,16,40.155638,-105.129075
53952668221,22044177@N08,20240713-R62_2450,5576432,16,40.155638,-105.129075
53952668171,22044177@N08,20240713-R62_2451,5576432,16,40.155638,-105.129075
53952924128,22044177@N08,20240713-R62_2490,5576432,16,40.155638,-105.129075
53952998684,22044177@N08,20240713-R62_2515,5576432,16,40.155638,-105.129075
53951774507,22044177@N08,20240713-R62_2616,5576432,16,40.155638,-105.129075
53952923498,22044177@N08,20240713-R62_2640,5576432,16,40.155638,-105.129075
53952667301,22044177@N08,20240713-R62_2682,5576432,16,40.155638,-105.129075
53953121210,22044177@N08,20240713-R62_2800,5576432,16,40.155638,-105.129075
53951773602,22044177@N08,20240713-R62_2806,5576432,16,40.155638,-105.129075
53952666616,22044177@N08,20240713-R62_2808,5576432,16,40.155638,-105.129075
53952922323,22044177@N08,20240713-R62_2816,5576432,16,40.155638,-105.129075
53952996999,22044177@N08,20240713-R62_2817,5576432,16,40.155638,-105.129075
53953120785,22044177@N08,20240713-R62_2818,5576432,16,40.155638,-105.129075
53952921768,22044177@N08,20240713-R62_1958,5576432,16,40.155638,-105.129075
53951772437,22044177@N08,20240713-R62_2851,5576432,16,40.155638,-105.129075
53952910353,22044177@N08,20240713-R62_0893,5576432,16,40.155638,-105.129075
53952654296,22044177@N08,20240713-R62_0901,5576432,16,40.155638,-105.129075
53952909918,22044177@N08,20240713-R62_0916,5576432,16,40.155638,-105.129075
53952984189,22044177@N08,20240713-R62_0925,5576432,16,40.155638,-105.129075
53953108325,22044177@N08,20240713-R62_0937,5576432,16,40.155638,-105.129075
53952983844,22044177@N08,20240713-R62_0943,5576432,16,40.155638,-105.129075
53953107630,22044177@N08,20240713-R62_0999,5576432,16,40.155638,-105.129075
53953106925,22044177@N08,20240713-R62_1038,5576432,16,40.155638,-105.129075
53952982569,22044177@N08,20240713-R62_1056,5576432,16,40.155638,-105.129075
53952907563,22044177@N08,20240713-R62_1096,5576432,16,40.155638,-105.129075
53952907383,22044177@N08,20240713-R62_1099,5576432,16,40.155638,-105.129075
53952907058,22044177@N08,20240713-R62_1137,5576432,16,40.155638,-105.129075
53952650666,22044177@N08,20240713-R62_1204,5576432,16,40.155638,-105.129075
53952649796,22044177@N08,20240713-R62_1306,5576432,16,40.155638,-105.129075
53953104000,22044177@N08,20240713-R62_1311,5576432,16,40.155638,-105.129075
53952648836,22044177@N08,20240713-R62_1369,5576432,16,40.155638,-105.129075
53951754562,22044177@N08,20240713-R62_1422,5576432,16,40.155638,-105.129075
53952977989,22044177@N08,20240713-R62_1436,5576432,16,40.155638,-105.129075
53953102175,22044177@N08,20240713-R62_1440,5576432,16,40.155638,-105.129075
53952902993,22044177@N08,20240713-R62_1523,5576432,16,40.155638,-105.129075
53952977299,22044177@N08,20240713-R62_1536,5576432,16,40.155638,-105.129075
53952646926,22044177@N08,20240713-R62_1562,5576432,16,40.155638,-105.129075
53952902278,22044177@N08,20240713-R62_1582,5576432,16,40.155638,-105.129075
53952976344,22044177@N08,20240713-R62_1672,5576432,16,40.155638,-105.129075
53951752432,22044177@N08,20240713-R62_1679,5576432,16,40.155638,-105.129075
53952901678,22044177@N08,20240713-R62_1681,5576432,16,40.155638,-105.129075
53952646116,22044177@N08,20240713-R62_1689,5576432,16,40.155638,-105.129075
53952976104,22044177@N08,20240713-R62_1685,5576432,16,40.155638,-105.129075
53951752052,22044177@N08,20240713-R62_1220,5576432,16,40.155638,-105.129075
53953099750,22044177@N08,20240713-R62_1760,5576432,16,40.155638,-105.129075
53952937924,22044177@N08,R62_1398,5576432,16,40.155638,-105.129075
53952937859,22044177@N08,R62_1424,5576432,16,40.155638,-105.129075
53952863458,22044177@N08,R62_1473,5576432,16,40.155638,-105.129075
53952607246,22044177@N08,R62_1590,5576432,16,40.155638,-105.129075
53952861758,22044177@N08,R62_1616,5576432,16,40.155638,-105.129075
53952861448,22044177@N08,R62_1629,5576432,16,40.155638,-105.129075
53952861238,22044177@N08,R62_1650,5576432,16,40.155638,-105.129075
53952604266,22044177@N08,R62_1744,5576432,16,40.155638,-105.129075
53952859318,22044177@N08,R62_1756,5576432,16,40.155638,-105.129075
53951711277,22044177@N08,R62_1763,5576432,16,40.155638,-105.129075
53952932159,22044177@N08,R62_1792,5576432,16,40.155638,-105.129075
53952857963,22044177@N08,R62_1881,5576432,16,40.155638,-105.129075
53951709427,22044177@N08,R62_1897,5576432,16,40.155638,-105.129075
53952601551,22044177@N08,R62_2017,5576432,16,40.155638,-105.129075
53952856468,22044177@N08,R62_2034,5576432,16,40.155638,-105.129075
53951708202,22044177@N08,R62_2063,5576432,16,40.155638,-105.129075
53951707312,22044177@N08,R62_2118,5576432,16,40.155638,-105.129075
53952854773,22044177@N08,R62_2154,5576432,16,40.155638,-105.129075
53952927884,22044177@N08,R62_2186,5576432,16,40.155638,-105.129075
53951706332,22044177@N08,R62_2207,5576432,16,40.155638,-105.129075
53952927069,22044177@N08,R62_2247,5576432,16,40.155638,-105.129075
53952853508,22044177@N08,R62_2266,5576432,16,40.155638,-105.129075
53952598511,22044177@N08,R62_2264,5576432,16,40.155638,-105.129075
53952926884,22044177@N08,R62_2289,5576432,16,40.155638,-105.129075
53951705487,22044177@N08,R62_2325,5576432,16,40.155638,-105.129075
53953051935,22044177@N08,R62_2399,5576432,16,40.155638,-105.129075
53952925729,22044177@N08,R62_2425,5576432,16,40.155638,-105.129075
53953050705,22044177@N08,R62_2492,5576432,16,40.155638,-105.129075
53952924344,22044177@N08,R62_2580,5576432,16,40.155638,-105.129075
53952595696,22044177@N08,R62_1393,5576432,16,40.155638,-105.129075
53952923984,22044177@N08,R62_2031,5576432,16,40.155638,-105.129075
53952923904,22044177@N08,R62_2604,5576432,16,40.155638,-105.129075
53952921254,22044177@N08,R62_0734,5576432,16,40.155638,-105.129075
53952921084,22044177@N08,R62_0758,5576432,16,40.155638,-105.129075
53953046300,22044177@N08,R62_0778,5576432,16,40.155638,-105.129075
53952591956,22044177@N08,R62_0779,5576432,16,40.155638,-105.129075
53953046080,22044177@N08,R62_0790,5576432,16,40.155638,-105.129075
53951698742,22044177@N08,R62_0843,5576432,16,40.155638,-105.129075
53952846588,22044177@N08,R62_0860,5576432,16,40.155638,-105.129075
53951698172,22044177@N08,R62_0954,5576432,16,40.155638,-105.129075
53952590481,22044177@N08,R62_0995,5576432,16,40.155638,-105.129075
53952845583,22044177@N08,R62_1018,5576432,16,40.155638,-105.129075
53952590211,22044177@N08,R62_1039,5576432,16,40.155638,-105.129075
53951697047,22044177@N08,R62_1079,5576432,16,40.155638,-105.129075
53951695862,22044177@N08,R62_1219,5576432,16,40.155638,-105.129075
53951695727,22044177@N08,R62_1258,5576432,16,40.155638,-105.129075
53952838583,22044177@N08,R62_0285,5576432,16,40.155638,-105.129075
53953037815,22044177@N08,R62_0331,5576432,16,40.155638,-105.129075
53952911874,22044177@N08,R62_0338,5576432,16,40.155638,-105.129075
53951690462,22044177@N08,R62_0354,5576432,16,40.155638,-105.129075
53952837313,22044177@N08,R62_0440,5576432,16,40.155638,-105.129075
53952837093,22044177@N08,R62_0446,5576432,16,40.155638,-105.129075
53952581826,22044177@N08,R62_0487,5576432,16,40.155638,-105.129075
53951688937,22044177@N08,R62_0509,5576432,16,40.155638,-105.129075
53951688907,22044177@N08,R62_0510,5576432,16,40.155638,-105.129075
53951688892,22044177@N08,R62_0514,5576432,16,40.155638,-105.129075
53952910099,22044177@N08,R62_0531,5576432,16,40.155638,-105.129075
53952581396,22044177@N08,R62_0528,5576432,16,40.155638,-105.129075
53951688612,22044177@N08,R62_0541,5576432,16,40.155638,-105.129075
53953035725,22044177@N08,R62_0548,5576432,16,40.155638,-105.129075
53952581176,22044177@N08,R62_0547,5576432,16,40.155638,-105.129075
53952581151,22044177@N08,R62_0549,5576432,16,40.155638,-105.129075
53952909564,22044177@N08,R62_0567,5576432,16,40.155638,-105.129075
53952909439,22044177@N08,R62_0575,5576432,16,40.155638,-105.129075
53952580406,22044177@N08,R62_0606,5576432,16,40.155638,-105.129075
53951687757,22044177@N08,R62_0642,5576432,16,40.155638,-105.129075
53951687187,22044177@N08,R62_0688,5576432,16,40.155638,-105.129075
53952908184,22044177@N08,R62_0692,5576432,16,40.155638,-105.129075
53949993807,200896493@N07,,5578466,16,40.162675,-105.041695
53950127588,201267507@N02,,7150684,16,39.809311,-105.173173
53950126668,201267507@N02,,7150684,16,39.809291,-105.173339
53950196814,201267507@N02,,7150684,16,39.809355,-105.173570
53936138142,189557121@N02,20240817_081649,5580900,16,40.228525,-105.344992
53936138002,189557121@N02,20240817_090648,5580900,16,40.216347,-105.358739
53937288893,189557121@N02,20240817_095946,5580900,16,40.214975,-105.367189
53937288648,189557121@N02,20240817_103446,5580900,16,40.222269,-105.356242
53937070753,201267507@N02,,7150684,16,39.809430,-105.173548
53935343012,201267507@N02,Amira choice,7150684,16,39.809386,-105.173409
53936699965,201267507@N02,Amira choice,7150684,16,39.809394,-105.173487
53935341497,201267507@N02,Amira choice,7150684,16,39.809263,-105.173470
53934756316,200896493@N07,,5420964,16,39.932177,-105.279603
53927594069,130344250@N07,Gross in the Distance,5418497,16,39.924016,-105.350042
53923757106,84311136@N00,,5574991,16,39.995797,-105.261917
